adaptation_seconds,domain,eval_nll,eval_rmse,model,multi_step_rmse,residual,residual_norm,seed,shots,topology
9.93854879999708,D2__mixed_composition,-45.7028923034668,0.03800474479794502,dfwm,0.17945115268230438,mixed_composition,1.3542267084121704,27,1,D2
8.515511299992795,D2__mixed_composition,-44.019527435302734,0.036762114614248276,residual_only,0.17142559587955475,mixed_composition,0.5491965413093567,27,1,D2
7.373800500005018,D2__mixed_composition,-47.63874053955078,0.03878393769264221,monolithic_matched,0.1848377287387848,mixed_composition,0.8780127167701721,27,1,D2
0.00036499999987427145,D2__mixed_composition,-46.62303161621094,0.037878844887018204,history_encoder,0.17244693636894226,mixed_composition,0.7956949472427368,27,1,D2
8.268024100005277,D2__mixed_composition,-45.24327850341797,0.04199341684579849,parameter_matched,0.2001282423734665,mixed_composition,3.4319002628326416,27,1,D2
0.0,D2__mixed_composition,-47.92555618286133,0.03904906287789345,topology_only,0.17280715703964233,mixed_composition,0.0,27,2,D2
19.456231799995294,D2__mixed_composition,-45.720741271972656,0.03786344826221466,dfwm,0.18075431883335114,mixed_composition,1.2367478609085083,27,2,D2
19.49403750000056,D2__mixed_composition,-44.081817626953125,0.036673374474048615,residual_only,0.1715945601463318,mixed_composition,0.5176857709884644,27,2,D2
15.373827400006121,D2__mixed_composition,-47.68086624145508,0.03874021768569946,monolithic_matched,0.18434816598892212,mixed_composition,0.8209885954856873,27,2,D2
0.0003752000047825277,D2__mixed_composition,-46.61624526977539,0.037903279066085815,history_encoder,0.17275434732437134,mixed_composition,0.802983820438385,27,2,D2
18.122567500002333,D2__mixed_composition,-45.26806640625,0.04145888239145279,parameter_matched,0.19666314125061035,mixed_composition,3.246725559234619,27,2,D2
0.0,D2__mixed_composition,-47.92555618286133,0.03904906287789345,topology_only,0.17280715703964233,mixed_composition,0.0,27,5,D2
46.662495099997614,D2__mixed_composition,-45.724674224853516,0.03784717991948128,dfwm,0.18125395476818085,mixed_composition,1.1334240436553955,27,5,D2
42.40247279999312,D2__mixed_composition,-44.070770263671875,0.036620259284973145,residual_only,0.17142049968242645,mixed_composition,0.43099433183670044,27,5,D2
43.718753399996785,D2__mixed_composition,-47.67610168457031,0.038761239498853683,monolithic_matched,0.18401400744915009,mixed_composition,0.8077709674835205,27,5,D2
0.00046660000225529075,D2__mixed_composition,-46.6191291809082,0.0378885380923748,history_encoder,0.17274387180805206,mixed_composition,0.8012306094169617,27,5,D2
46.63828860000649,D2__mixed_composition,-45.28153610229492,0.04142627865076065,parameter_matched,0.19702742993831635,mixed_composition,3.2312755584716797,27,5,D2
0.0,D3__mixed_composition,-47.93815994262695,0.032815929502248764,topology_only,0.13893862068653107,mixed_composition,0.0,27,0,D3
0.0,D3__mixed_composition,-45.621421813964844,0.031315192580223083,dfwm,0.14308014512062073,mixed_composition,0.0,27,0,D3
0.0,D3__mixed_composition,-44.7099494934082,0.030830267816781998,residual_only,0.12532612681388855,mixed_composition,0.0,27,0,D3
0.0,D3__mixed_composition,-47.16910171508789,0.032197993248701096,monolithic_matched,0.1527089923620224,mixed_composition,0.0,27,0,D3
0.0,D3__mixed_composition,-42.369834899902344,0.03180587664246559,history_encoder,0.13307954370975494,mixed_composition,0.0,27,0,D3
0.0,D3__mixed_composition,-42.3150634765625,0.032061707228422165,parameter_matched,0.14162826538085938,mixed_composition,0.0,27,0,D3
0.0,D3__mixed_composition,-47.93815994262695,0.032815929502248764,topology_only,0.13893862068653107,mixed_composition,0.0,27,1,D3
9.545296099997358,D3__mixed_composition,-45.87889862060547,0.03158441558480263,dfwm,0.14338839054107666,mixed_composition,1.071354627609253,27,1,D3
7.5042896999948425,D3__mixed_composition,-45.450862884521484,0.030292727053165436,residual_only,0.12822887301445007,mixed_composition,0.5644274950027466,27,1,D3
7.092867700004717,D3__mixed_composition,-47.896705627441406,0.032373201102018356,monolithic_matched,0.1463961899280548,mixed_composition,0.6718025207519531,27,1,D3
0.0003522000042721629,D3__mixed_composition,-42.83961868286133,0.031211448833346367,history_encoder,0.13184373080730438,mixed_composition,0.7584117650985718,27,1,D3
7.203796899993904,D3__mixed_composition,-43.04059600830078,0.03234636411070824,parameter_matched,0.15011177957057953,mixed_composition,1.5957931280136108,27,1,D3
0.0,D3__mixed_composition,-47.93815994262695,0.032815929502248764,topology_only,0.13893862068653107,mixed_composition,0.0,27,2,D3
18.726833599997917,D3__mixed_composition,-45.891380310058594,0.03152211382985115,dfwm,0.1440104991197586,mixed_composition,1.0088434219360352,27,2,D3
19.451815799999167,D3__mixed_composition,-45.56985092163086,0.030318286269903183,residual_only,0.12903445959091187,mixed_composition,0.536380410194397,27,2,D3
19.149938899994595,D3__mixed_composition,-47.90979766845703,0.03249725326895714,monolithic_matched,0.1453992873430252,mixed_composition,0.7238269448280334,27,2,D3
0.0004768999933730811,D3__mixed_composition,-42.83635711669922,0.031202077865600586,history_encoder,0.13161011040210724,mixed_composition,0.7872576713562012,27,2,D3
